delivery_id,attempt_number,status,response_code,latency_ms,error,attempted_at
e6e9c690635344a8,4,failed,503,2.13,HTTP 503,1787875626.9244723
794076936cd3449a,4,failed,,601.59,timeout,1787875626.9830518
520e6ea14ded41e7,4,failed,,601.27,timeout,1787875627.0991893
2e181e2abf604547,4,failed,,601.75,timeout,1787875627.1243818
67fd38eac58b43ad,4,failed,,602.04,timeout,1787875627.1415286
58a28cc828ac4bb5,4,failed,,603.02,timeout,1787875627.1445045
0df2c6d76b9f415c,4,failed,503,2.87,HTTP 503,1787875627.1452608
6addbc19b2064f1f,4,success,200,2.88,,1787875627.1486945
a6bf38c5a1204d7c,4,failed,,601.65,timeout,1787875627.5271764
aadc18671eb74c45,4,failed,503,2.11,HTTP 503,1787875627.5305505
7cbb1166de1b49dc,4,success,200,1.78,,1787875627.5330436
41551d12819e41f9,4,failed,,601.78,timeout,1787875627.5857558
d05c7eee140449d4,4,failed,503,1.98,HTTP 503,1787875627.588954
4f7048b23688482e,5,failed,503,1.7,HTTP 503,1787875627.5920765
aed5bf0d0fb34beb,4,failed,503,1.55,HTTP 503,1787875627.5943155
2dc65904fe754b76,5,failed,503,1.75,HTTP 503,1787875627.5967386
8ca9c6d54b6c4801,4,success,200,2.4,,1787875627.59988
245c4fdeb10745d7,5,success,200,1.66,,1787875627.6022239
b83255f7e8f64b05,4,failed,,602.01,timeout,1787875627.702419
a212f03389bd4200,4,failed,503,2.66,HTTP 503,1787875627.706212
ee377fb82816426e,4,failed,,601.7,timeout,1787875627.7271438
47e579c350d9462d,5,failed,503,1.71,HTTP 503,1787875627.7302997
a4816cb0b4624b4d,5,failed,503,1.51,HTTP 503,1787875627.7323546
e97e6b2c74d24fb5,5,failed,503,1.96,HTTP 503,1787875627.7350326
d657592b6c9843b4,5,failed,503,1.92,HTTP 503,1787875627.7378314
c2a75edff894494e,5,failed,503,2.15,HTTP 503,1787875627.740634
686173c8d90e4384,5,failed,503,2.6,HTTP 503,1787875627.7451193
7e1c1076fc3449c8,5,success,200,2.26,,1787875627.7481015
27cc079452a24d44,4,failed,,602.34,timeout,1787875627.7501822
e067fd82da994173,4,failed,,601.51,timeout,1787875627.751072
96f9315113b443e3,5,success,200,2.79,,1787875627.9049134
e89e4fb89dc54467,5,failed,503,1.67,HTTP 503,1787875627.907213
364d4469af7146df,5,success,200,1.67,,1787875627.9095829
3fe6edf9ecd94724,4,failed,,601.38,timeout,1787875628.135156
1f781db5b1874e97,5,failed,503,2.12,HTTP 503,1787875628.1383586
9632389b67c5407c,5,failed,,601.83,timeout,1787875628.2048502
ff437f51515c40b3,4,failed,,602.14,timeout,1787875628.3093793
033841e7de9b4f99,5,failed,,601.74,timeout,1787875628.35045
eabd1d88ac244685,5,failed,503,1.85,HTTP 503,1787875628.3533156
8a2b95fbdaec48e1,4,failed,,601.7,timeout,1787875628.3534079
f4a1da82b0ad45b1,4,success,200,2.34,,1787875628.3564966
17ef3c06c3ff40a1,5,failed,,601.76,timeout,1787875628.512217
77d60d7e0b3a4d13,5,success,200,3.11,,1787875628.5125113
117e4f8656c143f4,5,success,200,1.84,,1787875628.516722
723ae24ddc244089,5,failed,,601.44,timeout,1787875628.807101
ee8eada278c24719,5,failed,,602.01,timeout,1787875628.8919373
a5f619f3872a4f3e,5,failed,503,2.15,HTTP 503,1787875628.8951254
e516a1af1de843ae,5,failed,503,1.74,HTTP 503,1787875628.8978336
c845ae083115421b,5,failed,503,1.63,HTTP 503,1787875628.9000735
ff873c8772504ea7,4,failed,,601.72,timeout,1787875628.9119065
f7a2767115ea4b66,5,failed,,602.11,timeout,1787875628.958702
6ea46baaaceb416b,5,success,200,2.27,,1787875628.9623013
bc7cce4e2fe44740,5,success,200,2.26,,1787875629.0540922
a98d84058751472e,5,failed,,601.83,timeout,1787875629.1148376
6c4e1fe97b1f42b9,5,failed,,601.8,timeout,1787875629.1191273
d4fc82e2fbc84c14,5,success,200,1.93,,1787875629.1218457
6a364ca7d78b4bdd,5,failed,503,1.68,HTTP 503,1787875629.1246438
4c4065d6127746da,5,success,200,2.49,,1787875629.2668219
a0e5062720d14f42,5,failed,,601.86,timeout,1787875629.4100077
358647e363e644b5,5,failed,503,2.06,HTTP 503,1787875629.4132206
ded8f556fec34f11,5,failed,503,1.63,HTTP 503,1787875629.4184124
afc54c83532e40a9,5,failed,,601.55,timeout,1787875629.5145562
e6e9c690635344a8,5,failed,503,1.85,HTTP 503,1787875629.51784
fa8c1fbb951f404c,5,failed,,602.09,timeout,1787875629.6570475
58a28cc828ac4bb5,5,failed,503,2.8,HTTP 503,1787875629.6615376
0df2c6d76b9f415c,5,failed,503,1.8,HTTP 503,1787875629.6641848
2e181e2abf604547,5,failed,503,1.53,HTTP 503,1787875629.6664839
67fd38eac58b43ad,5,failed,503,1.65,HTTP 503,1787875629.7286284
d9e196f1cc414bf9,5,failed,,601.8,timeout,1787875630.0158713
794076936cd3449a,5,failed,,601.67,timeout,1787875630.0207303
a6bf38c5a1204d7c,5,failed,503,2.3,HTTP 503,1787875630.121135
aed5bf0d0fb34beb,5,success,200,1.75,,1787875630.1235535
41551d12819e41f9,5,failed,503,1.63,HTTP 503,1787875630.1258492
520e6ea14ded41e7,5,failed,,601.98,timeout,1787875630.1728308
e067fd82da994173,5,success,200,2.31,,1787875630.2734675
aadc18671eb74c45,5,failed,,601.83,timeout,1787875630.619117
b83255f7e8f64b05,5,failed,,602.05,timeout,1787875630.7290022
3fe6edf9ecd94724,5,failed,503,2.85,HTTP 503,1787875630.7334588
d05c7eee140449d4,5,failed,,602.67,timeout,1787875630.775137
ff437f51515c40b3,5,success,200,2.77,,1787875630.7794027
ee377fb82816426e,5,failed,,602.19,timeout,1787875630.876508
27cc079452a24d44,5,failed,,602.83,timeout,1787875630.9281178
8a2b95fbdaec48e1,5,failed,,603.65,timeout,1787875631.37499
a212f03389bd4200,5,failed,,602.86,timeout,1787875631.4822798
ff873c8772504ea7,5,failed,,602.26,timeout,1787875632.086183
4f7048b23688482e,6,success,200,2.68,,1787875632.5422695
d657592b6c9843b4,6,failed,503,2.05,HTTP 503,1787875632.6932993
e89e4fb89dc54467,6,success,200,2.53,,1787875632.885303
2dc65904fe754b76,6,failed,,602.13,timeout,1787875633.1453464
9632389b67c5407c,6,success,200,2.19,,1787875633.1489866
1f781db5b1874e97,6,failed,503,1.73,HTTP 503,1787875633.1515353
a4816cb0b4624b4d,6,failed,,602.09,timeout,1787875633.296193
686173c8d90e4384,6,success,200,2.31,,1787875633.29951
47e579c350d9462d,6,failed,,601.82,timeout,1787875633.3319023
e97e6b2c74d24fb5,6,failed,,602.3,timeout,1787875633.3362944
17ef3c06c3ff40a1,6,failed,503,2.73,HTTP 503,1787875633.4567623
eabd1d88ac244685,6,failed,,601.72,timeout,1787875633.9022303
033841e7de9b4f99,6,failed,503,2.06,HTTP 503,1787875633.9053113
f7a2767115ea4b66,6,success,200,1.77,,1787875633.9081202
c2a75edff894494e,6,failed,,601.63,timeout,1787875633.9344037
723ae24ddc244089,6,failed,,602.6,timeout,1787875634.3611553
a0e5062720d14f42,6,failed,503,2.73,HTTP 503,1787875634.365608
afc54c83532e40a9,6,failed,503,1.83,HTTP 503,1787875634.3683
ded8f556fec34f11,6,success,200,1.62,,1787875634.370748
e516a1af1de843ae,6,failed,,602.16,timeout,1787875634.3879418
a5f619f3872a4f3e,6,failed,,601.93,timeout,1787875634.5107465
ee8eada278c24719,6,success,200,2.22,,1787875634.514082
a98d84058751472e,6,failed,,602.53,timeout,1787875634.688969
6a364ca7d78b4bdd,6,success,200,4.26,,1787875634.6942627
358647e363e644b5,6,failed,,601.98,timeout,1787875634.97394
794076936cd3449a,6,failed,503,2.07,HTTP 503,1787875634.9776132
41551d12819e41f9,6,success,200,1.75,,1787875634.9965513
c845ae083115421b,6,failed,,601.95,timeout,1787875635.11692
520e6ea14ded41e7,6,failed,503,2.04,HTTP 503,1787875635.1203916
e6e9c690635344a8,6,failed,,601.95,timeout,1787875635.141722
2e181e2abf604547,6,failed,,603.8,timeout,1787875635.2960086
6c4e1fe97b1f42b9,6,failed,,601.83,timeout,1787875635.2970977
58a28cc828ac4bb5,6,failed,503,3.31,HTTP 503,1787875635.300814
0df2c6d76b9f415c,6,failed,503,1.97,HTTP 503,1787875635.30356
67fd38eac58b43ad,6,success,200,1.72,,1787875635.3060398
d9e196f1cc414bf9,6,failed,,602.05,timeout,1787875635.580514
a6bf38c5a1204d7c,6,failed,,601.97,timeout,1787875635.7231963
d05c7eee140449d4,6,failed,503,2.11,HTTP 503,1787875635.727129
fa8c1fbb951f404c,6,failed,,601.66,timeout,1787875635.7441218
ee377fb82816426e,6,success,200,2.8,,1787875635.904923
aadc18671eb74c45,6,failed,,602.3,timeout,1787875636.1845386
b83255f7e8f64b05,6,failed,,602.03,timeout,1787875636.3306768
3fe6edf9ecd94724,6,failed,503,1.99,HTTP 503,1787875636.3336318
27cc079452a24d44,6,failed,,601.82,timeout,1787875636.3470848
8a2b95fbdaec48e1,6,failed,503,1.93,HTTP 503,1787875636.356255
a212f03389bd4200,6,success,200,2.44,,1787875636.4877687
ff873c8772504ea7,6,failed,503,2.44,HTTP 503,1787875636.961068
