delivery_id,event_type,endpoint_url,endpoint_failure_rate,status,attempt_count,max_attempts,last_response_code,last_error,created_at,updated_at,total_latency_s
fdf5c7d0218747bc,invoice.paid,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.562331,1787875610.0322733,8.47
79c123ffe4bf4217,invoice.paid,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5625725,1787875610.0388699,8.476
65a338d2ffcf4137,invoice.paid,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.5627348,1787875617.2515836,15.689
23af5d681a9847c9,invoice.paid,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,1,6,200,,1787875601.562879,1787875610.6471574,9.084
effc054a6621459e,order.created,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5653532,1787875609.9362679,8.371
a7f82601579c4a71,order.created,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,2,6,200,,1787875601.5655344,1787875617.256275,15.691
e473764deb3f42bf,order.created,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.5657504,1787875617.2674875,15.702
fa8c1fbb951f404c,order.created,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,,timeout,1787875601.5659113,1787875635.7441218,34.178
e6f0956420da423b,payment.succeeded,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5690832,1787875611.753216,10.184
e390bc8143d14d20,payment.succeeded,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5692945,1787875609.9404597,8.371
da67848375794a86,payment.succeeded,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.5694516,1787875617.2538428,15.684
67fd38eac58b43ad,payment.succeeded,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,6,6,200,,1787875601.569575,1787875635.3060398,33.736
ffd5b0ffdbcc494b,payment.failed,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.57217,1787875611.150598,9.578
d7aaf56461814b5e,payment.failed,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5723693,1787875611.1530929,9.581
6d16e878cfa14c61,payment.failed,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.572501,1787875610.025528,8.453
7cbb1166de1b49dc,payment.failed,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,4,6,200,,1787875601.5726228,1787875627.5330436,25.96
7e3cd54480d84cfc,user.updated,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5751219,1787875610.6331055,9.058
8558bb87a01d401e,user.updated,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.575368,1787875610.6401715,9.065
a348a678e1694234,user.updated,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.5755067,1787875617.3863053,15.811
bc7f972af6bc4260,user.updated,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,1,6,200,,1787875601.5756276,1787875610.0279016,8.452
ea36cc7f63034d5e,invoice.paid,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5780847,1787875610.034795,8.457
d6253c01da264b4a,invoice.paid,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5782712,1787875610.0394957,8.461
dd847b9955a54359,invoice.paid,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.57841,1787875610.0430295,8.465
bc7cce4e2fe44740,invoice.paid,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,5,6,200,,1787875601.578561,1787875629.0540922,27.476
e11597ff17734cb6,order.created,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5811126,1787875610.63693,9.056
7952a27ce3a548cc,order.created,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5813072,1787875610.6399186,9.059
2023ce24937c4ff6,order.created,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.5814462,1787875610.644132,9.063
3af6da05fba14393,order.created,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,1,6,200,,1787875601.5815685,1787875610.6515641,9.07
56caf96d0f4c4f1e,payment.succeeded,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5840583,1787875610.6564164,9.072
45099b8297da4416,payment.succeeded,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5842474,1787875610.651062,9.067
f91060735e524a8c,payment.succeeded,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.5844238,1787875617.26062,15.676
868b8f881c5f4ad9,payment.succeeded,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,3,6,200,,1787875601.584548,1787875622.905566,21.321
a3dba43185c5493b,payment.failed,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5871317,1787875611.2713242,9.684
34d67dfede5948c2,payment.failed,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5873294,1787875611.2783856,9.691
3b5e32e0e6394593,payment.failed,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.5874755,1787875610.6556375,9.068
8ce9cf8d626143c3,payment.failed,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,2,6,200,,1787875601.5876002,1787875617.997393,16.41
48a7a29f1b1647eb,user.updated,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5902338,1787875611.2655537,9.675
d1639aeb470d43f6,user.updated,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5904274,1787875611.274079,9.684
45d6b885a6344d8a,user.updated,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.5905836,1787875611.2800198,9.689
d05c7eee140449d4,user.updated,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,503,HTTP 503,1787875601.5907345,1787875635.727129,34.136
dfd2d884d6784fe4,invoice.paid,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5932813,1787875611.2695396,9.676
fc163918fa3f4582,invoice.paid,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5934699,1787875611.2763147,9.683
4c4065d6127746da,invoice.paid,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,5,6,200,,1787875601.593612,1787875629.2668219,27.673
3980fcce110d444a,invoice.paid,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,1,6,200,,1787875601.5937643,1787875611.2904077,9.697
9f663837322c4897,order.created,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5962698,1787875611.1560602,9.56
77706ce144674b2f,order.created,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.5964675,1787875611.1584845,9.562
4a37189c7bcf4ee4,order.created,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.5966153,1787875611.1607742,9.564
4bf8c45347614a79,order.created,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,2,6,200,,1787875601.5967627,1787875618.0271542,16.43
e99851b29a7d44b8,payment.succeeded,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.5992346,1787875611.7661517,10.167
fb36a0b433214e86,payment.succeeded,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,2,6,200,,1787875601.5994444,1787875619.0815513,17.482
f534aecfb97447d5,payment.succeeded,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.5995984,1787875611.2515347,9.652
aadc18671eb74c45,payment.succeeded,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,,timeout,1787875601.599838,1787875636.1845386,34.585
2bc7a09ff5464bf4,payment.failed,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6022947,1787875611.2560477,9.654
704cd63223a848ed,payment.failed,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.6024795,1787875611.2583234,9.656
a2709a67efa542c0,payment.failed,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.602692,1787875611.2615407,9.659
4d18c7df8cec482d,payment.failed,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,3,6,200,,1787875601.602827,1787875623.4877017,21.885
ed22bf8aefa94f69,user.updated,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6053097,1787875611.8709455,10.266
69e0912fa09b4471,user.updated,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.605492,1787875611.8734071,10.268
4e7efa0242324bac,user.updated,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,3,6,200,,1787875601.6056318,1787875622.294612,20.689
b83255f7e8f64b05,user.updated,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,,timeout,1787875601.6057868,1787875636.3306768,34.725
89cecf837c094338,invoice.paid,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6082711,1787875611.3060484,9.698
1f1f66ea69be482e,invoice.paid,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,3,6,200,,1787875601.6084583,1787875622.8806217,21.272
358744753af14857,invoice.paid,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.608634,1787875619.2575114,17.649
30ce3eb0e6fb47ee,invoice.paid,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,3,6,200,,1787875601.6087933,1787875622.2870836,20.678
290db0b7bd724360,order.created,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6113775,1787875611.2882226,9.677
c9e7c36458a745ab,order.created,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,2,6,200,,1787875601.611603,1787875617.9923613,16.381
3d30b11ca751484f,order.created,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.6117582,1787875618.032375,16.421
8a2b95fbdaec48e1,order.created,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,503,HTTP 503,1787875601.6119013,1787875636.356255,34.744
332af6aba41945af,payment.succeeded,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6145098,1787875611.9037466,10.289
84d4633df81c4d8a,payment.succeeded,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,2,6,200,,1787875601.6148465,1787875618.0298529,16.415
483f0f6823d1449d,payment.succeeded,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.6150222,1787875611.8974576,10.282
e067fd82da994173,payment.succeeded,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,5,6,200,,1787875601.615164,1787875630.2734675,28.658
6881e8e7033a4c91,payment.failed,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6177323,1787875612.504859,10.887
b8f11029c13b4d40,payment.failed,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.6179998,1787875612.5073292,10.889
3d7fe4804cc3485c,payment.failed,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,3,6,200,,1787875601.6181865,1787875624.558763,22.941
745a6b76e9d7402e,payment.failed,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,3,6,200,,1787875601.6183317,1787875623.953824,22.335
280851b876cd4abe,user.updated,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6209366,1787875612.963828,11.343
609976b98ba84b5d,user.updated,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.621124,1787875612.9663599,11.345
954c5a1daf6f461b,user.updated,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.6212542,1787875620.2615583,18.64
45aa2956aa324b9c,user.updated,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,1,6,200,,1787875601.6214414,1787875611.7687864,10.147
9b8c65c9c9304725,invoice.paid,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6239386,1787875611.7711587,10.147
78520add4ef8477e,invoice.paid,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,2,6,200,,1787875601.6241195,1787875618.651413,17.027
aed5bf0d0fb34beb,invoice.paid,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,5,6,200,,1787875601.624265,1787875630.1235535,28.499
846b5ca7d5604c60,invoice.paid,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,2,6,200,,1787875601.6244001,1787875618.661828,17.037
23065c699c4e49d0,order.created,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.626925,1787875611.9063506,10.279
bb0608e7f10045e7,order.created,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.627128,1787875611.9086838,10.282
e7a8c27ef45f49bc,order.created,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.6272774,1787875617.4512568,15.824
c845ae083115421b,order.created,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,,timeout,1787875601.62742,1787875635.11692,33.49
0347c32a58174f9f,payment.succeeded,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6300392,1787875612.5259476,10.896
28feffb6d56e49fa,payment.succeeded,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.630239,1787875612.4786177,10.848
e458ae88b4394f0a,payment.succeeded,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.6303887,1787875612.4810324,10.851
ff437f51515c40b3,payment.succeeded,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,5,6,200,,1787875601.6305172,1787875630.7794027,29.149
51794184d3c046b5,payment.failed,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6330829,1787875613.0863998,11.453
b60caded8a6a43de,payment.failed,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.633259,1787875613.0889258,11.456
846dce606f8e4fc0,payment.failed,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.6334062,1787875612.5103204,10.877
315d257181c74ebc,payment.failed,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,1,6,200,,1787875601.6335278,1787875612.5139554,10.88
7514730cba4c46a7,user.updated,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6361907,1787875612.5202322,10.884
727872c9e2184da0,user.updated,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.6363676,1787875612.5262356,10.89
b650734eba254c91,user.updated,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.6365032,1787875612.5379937,10.901
34127e27da3c42e7,user.updated,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,3,6,200,,1787875601.6366343,1787875623.4647863,21.828
6972657decd2460a,invoice.paid,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6399431,1787875613.1243436,11.484
ae4b7df038e74640,invoice.paid,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.6401463,1787875613.1266177,11.486
df38c8892bc2425a,invoice.paid,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.6403153,1787875613.1285777,11.488
41ebe041e6744fb7,invoice.paid,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,2,6,200,,1787875601.6404605,1787875618.6641767,17.024
563696b0785c4b8d,order.created,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6430013,1787875612.5291553,10.886
a4930f483c834af1,order.created,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.6432135,1787875612.531462,10.888
1cc42a960cc646e7,order.created,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,3,6,200,,1787875601.6433597,1787875623.4855275,21.842
6addbc19b2064f1f,order.created,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,4,6,200,,1787875601.6435585,1787875627.1486945,25.505
4b1037a1100f4dd4,payment.succeeded,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6460588,1787875612.540536,10.894
df64ae8c77514d4d,payment.succeeded,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.6462433,1787875612.5427094,10.896
26878fe901104403,payment.succeeded,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.646387,1787875619.846776,18.2
a6bf38c5a1204d7c,payment.succeeded,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,,timeout,1787875601.6465054,1787875635.7231963,34.077
29ae888e769a44b6,payment.failed,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6490078,1787875613.157297,11.508
9829e68952324af0,payment.failed,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,2,6,200,,1787875601.649261,1787875618.6688454,17.02
1d8871f58eba41a0,payment.failed,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.649444,1787875619.8441126,18.195
3fe6edf9ecd94724,payment.failed,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,dead_letter,6,6,503,HTTP 503,1787875601.649583,1787875636.3336318,34.684
01b9f5629d1b400b,user.updated,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6520364,1787875613.155041,11.503
468de2907e3047c8,user.updated,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,2,6,200,,1787875601.6522453,1787875619.0524504,17.4
188bce0042dd46fd,user.updated,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,2,6,200,,1787875601.652378,1787875618.6664417,17.014
058b5e0f497e455a,user.updated,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,1,6,200,,1787875601.6524994,1787875613.0914927,11.439
55b5d29ca6df4934,invoice.paid,http://127.0.0.1:5001/webhook/reliable-partner,0.0,success,1,6,200,,1787875601.6548626,1787875613.093648,11.439
cda577a9aa2f47d5,invoice.paid,http://127.0.0.1:5001/webhook/mostly-stable-partner,0.2,success,1,6,200,,1787875601.6551716,1787875613.0957413,11.441
d454b4898a83497b,invoice.paid,http://127.0.0.1:5001/webhook/flaky-partner,0.5,success,1,6,200,,1787875601.6553178,1787875613.097737,11.442
d18aa697497547a4,invoice.paid,http://127.0.0.1:5001/webhook/very-flaky-partner,0.8,success,3,6,200,,1787875601.6554377,1787875623.9009252,22.245
